period,impact,duration,depth,ror,srho,prad,incl,teq,dor,steff,slogg,smet,srad,smass,label
5.2439542,0.223,9.82,143.8,0.010715,0.0463,0.81,86.86,778,4.06768,4920,4.636,-0.22,0.691,0.768,FALSE POSITIVE
26.2402438,0.36,3.024,174,0.012164,6.77994,1.16,89.67,583,62.7,5649,4.45,-0.42,0.875,0.787,FALSE POSITIVE
7.73591011,0.613,5.01919,315130,0.605584,1.69605,50.46,87.99,806,17.5066,5623,4.596,-0.4,0.763,0.853,FALSE POSITIVE
27.81892382,0.606,8.3777,238220,0.500443,1.03359,50,89,610,34.84,6126,4.513,-0.32,0.915,0.994,FALSE POSITIVE
1.58826263,0.021,2.655,78.9,0.00794,0.75056,0.47,89.73,862,4.64,3931,4.717,-0.1,0.544,0.564,FALSE POSITIVE
1.507100589,0.336,5.8097,497660,0.687126,0.33794,131.16,84.39,2378,3.43628,6919,4.099,-0.16,1.748,1.406,FALSE POSITIVE
328.0485,0.329,13.75,398,0.018484,0.95432,2.22,89.89,292,175.8,6268,4.429,0.07,1.1,1.188,FALSE POSITIVE
3.55643514,0.146,8.529,45.8,0.006185,0.05028,0.75,87.41,1297,3.23,5831,4.289,-0.3,1.109,0.873,FALSE POSITIVE
0.527673075,0.134,1.3693,26.1,0.004605,1.81824,0.42,87.43,1970,2.991171,5367,4.514,-0.14,0.828,0.817,FALSE POSITIVE
10.643743766,0.353,6.29783,436510,0.631613,1.45749,47.87,89.02,675,20.5895,5282,4.578,-0.7,0.694,0.665,FALSE POSITIVE
5.321224925,1.003,7.48973,98872,0.490681,0.15183,40.62,80.54,958,6.1025,5787,4.544,-0.88,0.758,0.734,FALSE POSITIVE
1.72128752,0.449,2.366,58.5,0.007136,0.82712,0.65,84.91,1415,5.06,5813,4.561,-0.28,0.833,0.925,FALSE POSITIVE
12.4964346,1.17,84.32,271.7,0.185632,0.00021,55.34,13.15,1397,1.201,6821,3.805,0,2.73,1.733,FALSE POSITIVE
13.254134073,1.051,4.34991,44980,0.373137,0.9401,58.51,87.07,990,20.591,6175,4.111,-0.42,1.436,0.97,FALSE POSITIVE
5.801881299,0.81,4.21133,34470,0.19144,0.44448,62.9,84.98,2001,9.2479,7259,3.739,0.02,3.009,1.808,FALSE POSITIVE
42.032096076,0.519,11.6768,391260,0.649035,0.85471,79.17,89.31,622,43.0567,6618,4.393,-0.36,1.117,1.128,FALSE POSITIVE
6.570421193,0.939,4.4698,60118,0.34282,0.55695,33.99,85.03,946,10.83,5812,4.484,-0.22,0.908,0.916,FALSE POSITIVE
204.280255,0.875,37.2,10579,0.11318,0.0109,8.99,88.26,236,28.9,4907,4.582,-0.12,0.727,0.737,FALSE POSITIVE
5.2438269,0.228,8.235,128.6,0.010067,0.0773,0.76,87.29,743,4.83,4634,4.597,-0.12,0.689,0.685,FALSE POSITIVE
8.098754149,1.467,5.62354,56616,0.776929,0.39874,123.02,82.43,1176,11.1401,6328,4.16,-0.18,1.45,1.107,FALSE POSITIVE
0.612888148,0.534,2.822,43.1,0.006237,0.20491,0.93,70.46,2796,1.596,6720,4.276,-0.08,1.368,1.294,FALSE POSITIVE
30.476518853,0.6,10.2264,326630,0.609498,0.80202,71.42,88.99,592,34.0215,5527,4.315,-0.02,1.073,0.867,FALSE POSITIVE
0.784294574,0.764,4.18831,212530,0.549168,0.34075,87.26,69.96,2651,2.2294,6576,4.171,-0.36,1.455,1.147,FALSE POSITIVE
2.5212708,0.3286,2.706,163.3,0.011675,0.95244,0.81,87.09,1003,6.84,5110,4.674,-0.6,0.637,0.697,FALSE POSITIVE
0.687772143,1.166,2.56725,40368,0.454182,0.41871,46.27,57.79,2097,2.1877,5885,4.413,-0.52,0.933,0.821,FALSE POSITIVE
43.204596783,0.399,15.0402,202490,0.423955,0.27385,43.15,89.24,519,30.00809,6003,4.507,-0.14,0.932,1.019,FALSE POSITIVE
1.89134156,0.739,5.891,68.4,0.008174,0.03518,0.99,66.86,1673,1.881,6387,4.41,-0.12,1.105,1.145,FALSE POSITIVE
8.209514329,1.079,4.14104,141390,0.648608,1.90038,149.52,86.73,1371,18.918,6258,3.882,-0.2,2.111,1.237,FALSE POSITIVE
1.882438182,0.395,3.50695,344200,0.564488,1.32373,74.77,86.4,1818,6.2824,6322,4.211,-0.78,1.213,0.872,FALSE POSITIVE
17.946328114,0.774,8.15905,102990,0.354437,0.38432,66.65,87.63,845,18.704,5228,3.906,-0.24,1.722,0.872,FALSE POSITIVE
374.878133,0.626,10.556,914.6,0.028862,1.46428,4.27,89.84,282,221.6,5636,4.218,0.42,1.354,1.103,CONFIRMED
1.620813697,0.636,5.9968,121320,0.341926,0.12892,43.95,75.92,1733,2.616,5757,4.209,-0.4,1.177,0.818,FALSE POSITIVE
5.7768734,0.994,5.762,71,0.013266,0.00329,3.13,56.41,1399,1.797,5473,3.796,-0.28,2.162,1.065,FALSE POSITIVE
5.08840787,0.513,4.77204,386680,0.640248,1.50823,55.3,87.69,937,12.733,5618,4.583,-0.28,0.791,0.884,FALSE POSITIVE
1.053573674,1.308,1.70116,3063,0.37184,0.22446,299.87,56.36,4319,2.3616,5838,3.038,-0.5,7.385,2.172,FALSE POSITIVE
0.447820618,0.317,0.4199,58.3,0.008071,45.14485,1.42,87.68,3141,7.82,5927,3.988,-0.52,1.607,0.914,FALSE POSITIVE
3.521050679,1.266,3.5323,4879.8,0.354453,0.0892,256.2,70.96,2434,3.881,5149,3.109,-0.1,6.619,2.055,FALSE POSITIVE
1.463148937,1.0653,11.04,168,0.080263,0.01096,15.82,7.45,2371,1.0744,6525,3.993,-0.36,1.805,1.167,FALSE POSITIVE
1.25383162,0.2204,7.68,12.9,0.00332,0.03159,0.47,80.79,2109,1.38,6472,4.271,-0.2,1.299,1.146,FALSE POSITIVE
4.44709107,0.988,16.79,40.5,0.008132,0.00119,0.96,23.34,1228,1.076,6137,4.357,-0.32,1.076,0.96,FALSE POSITIVE
20.733748565,0.479,6.28773,417340,0.656218,2.80648,69.8,89.31,661,39.953,5620,4.363,-0.32,0.974,0.797,FALSE POSITIVE
0.561524348,0.4172,3.336,34.1,0.005486,0.15398,0.43,72.19,2050,1.369,5919,4.55,-2.02,0.715,0.66,FALSE POSITIVE
9.948701373,1.277,3.2922,2749.5,0.340124,0.162,29.19,82.24,704,9.46,5152,4.517,-0.2,0.786,0.741,FALSE POSITIVE
0.585940879,1.254,4.6979,1943.6,0.305249,0.12722,26.57,18.42,1873,1.322,5459,4.583,-0.12,0.797,0.893,FALSE POSITIVE
410.88527,100.196,24.1,2059.6,99.230606,5.08731,200346,73.91,774,357,5015,2.34,-0.5,18.489,2.725,FALSE POSITIVE
0.50818743,0.779,3.433,54.9,0.007416,0.10717,1.26,46.66,3274,1.135,7141,4.243,0.21,1.56,1.558,FALSE POSITIVE
2.427967843,0.954,4.7847,126980,0.516428,0.3372,108.33,78.34,2275,4.7189,7652,4.104,0.04,1.921,1.707,FALSE POSITIVE
12.643303542,0.739,5.48853,236720,0.569347,1.71638,34.94,88.26,443,24.387,3977,4.697,-0.1,0.562,0.572,FALSE POSITIVE
9.12208711,1.104,4.62417,58790,0.464111,0.70059,52.66,85.65,904,14.5523,5857,4.396,-0.04,1.039,0.981,FALSE POSITIVE
361.51099,0.443,4.868,235.9,0.014603,20.09057,6.85,89.95,733,518,9492,3.619,0.07,4.298,2.806,FALSE POSITIVE
10.88242209,0.788,5.51934,206810,0.553344,1.31487,63.14,87.76,894,20.191,6200,4.422,-0.14,1.045,1.047,FALSE POSITIVE
1.734221252,0.553,2.4577,289820,0.548722,3.0571,42.06,85.97,1114,7.862,4765,4.584,-0.18,0.702,0.69,FALSE POSITIVE
10.26782676,0.277,6.02685,247180,0.467996,1.18899,73.59,89.15,1136,18.7828,6664,4.176,-0.42,1.44,1.135,FALSE POSITIVE
0.619303759,1.013,6.6038,74.5,0.025613,0.05327,4.71,9.2,3232,1.025993,7138,4.137,-0.2,1.684,1.419,FALSE POSITIVE
0.609662423,0.799,4.24033,140920,0.443554,0.25864,110.14,62.31,3834,1.7192,7498,3.964,-0.06,2.274,1.735,FALSE POSITIVE
42.9261364,0.2964,2.578,378.4,0.017716,19.50904,1.84,89.95,490,123.9,5628,4.503,0.32,0.953,1.054,FALSE POSITIVE
1.89114441,1.088,8.724,49.9,0.095967,0.00727,6.57,11.79,932,1.112,4267,4.637,-0.14,0.627,0.622,FALSE POSITIVE
0.566797404,0.119,4.109,69.4,0.007529,0.11135,0.64,84.47,1890,1.237,5313,4.51,-0.38,0.784,0.727,FALSE POSITIVE
1.258274109,1.244,1.92467,14160,0.405257,0.51661,25.98,69.23,1207,3.51,4937,4.669,-1.02,0.587,0.585,FALSE POSITIVE
1.7317958,0.445,2.924,60.6,0.007216,0.44952,1.19,83.84,1825,4.15,5691,4.095,0.12,1.508,1.032,FALSE POSITIVE
5.627911313,0.464,7.08223,434330,0.670243,0.56129,81.61,87.28,1167,9.7951,6280,4.361,-0.18,1.115,1.036,FALSE POSITIVE
2.24294107,0.23,2.532,39.4,0.00581,1.1082,0.75,88.02,1654,6.65,6082,4.195,-0.78,1.184,0.802,FALSE POSITIVE
2.189097,1.246,5.768,3001,0.313969,0.02117,13.92,44.59,647,1.75,3624,4.848,-0.2,0.406,0.425,FALSE POSITIVE
5.882036054,1.183,5.16326,238520,0.918743,1.26492,119.09,84.87,1114,13.226,5837,4.282,-0.02,1.187,0.983,FALSE POSITIVE
19.35954117,0.328,12.8464,386980,0.592804,0.29289,101.44,88.95,942,17.9699,6198,3.96,-1.18,1.567,0.817,FALSE POSITIVE
2.534740757,0.51,4.85013,364350,0.615852,0.70422,52.52,85.29,1230,6.207,5810,4.56,-0.62,0.781,0.808,FALSE POSITIVE
1.827558898,0.093,4.72808,314680,0.521493,0.54137,118.28,88.83,2178,4.5722,5977,3.854,-0.3,2.077,1.125,FALSE POSITIVE
7.047106212,1.077,3.16223,69626,0.472034,1.91183,119.64,86.39,1846,17.121,8162,3.973,-0.2,2.321,1.845,FALSE POSITIVE
0.933747375,1.063,5.974,198.9,0.079873,0.02837,8.93,13.61,2003,1.094,6224,4.454,-0.14,1.024,1.084,FALSE POSITIVE
0.566799833,0.851,5.543,198,0.014788,0.064,1.27,34.16,1900,1.028,5488,4.584,-0.18,0.789,0.877,FALSE POSITIVE
22.673145675,0.605,6.6324,65411,0.245552,0.84722,30.92,88.78,684,28.4482,5619,4.269,-0.02,1.153,0.901,FALSE POSITIVE
0.684496369,0.501,2.263,28.4,0.004997,0.3939,1.12,76.44,2913,2.137,5800,3.866,-0.16,2.053,1.129,FALSE POSITIVE
8.643550046,1.076,3.1273,67299,0.468421,2.39334,38.21,87.08,779,21.144,5679,4.605,-0.5,0.747,0.849,FALSE POSITIVE
1.025465924,0.88,3.71841,152680,0.519578,0.41631,106.84,72.01,2710,2.8497,6700,4.041,-0.08,1.883,1.424,FALSE POSITIVE
2.30118753,1.033,7.8216,87537,0.484238,0.06897,140.23,67.35,2783,2.6827,7970,3.871,-0.2,2.652,1.906,FALSE POSITIVE
1.33256167,0.402,3.743,59.5,0.006993,0.18716,0.63,81.1,1326,2.6,4895,4.502,0.26,0.828,0.796,FALSE POSITIVE
5.357409918,0.804,4.28582,199160,0.552263,1.35904,124.05,86.38,1492,12.728,5768,3.809,-0.56,2.057,0.993,FALSE POSITIVE
2.264471713,0.81,7.1803,187430,0.533774,0.13614,102.12,75.91,2103,3.3293,6782,4.014,-0.54,1.752,1.155,FALSE POSITIVE
9.469191607,0.627,9.55999,63502,0.245783,0.11612,49.17,85.61,1679,8.1952,9454,4.244,0.07,1.832,2.144,FALSE POSITIVE
1.926366998,0.498,3.98088,399530,0.646168,1.04332,53.63,85.16,1204,5.893,5176,4.542,-0.28,0.76,0.735,FALSE POSITIVE
0.535493486,0.566,2.57,54,0.00696,0.23474,1.42,68.26,3181,1.527,6328,4.035,0.08,1.864,1.374,FALSE POSITIVE
0.876941133,0.386,1.296,73.5,0.007986,2.82494,0.85,85.45,1938,4.86,6018,4.485,-0.04,0.975,1.058,FALSE POSITIVE
10.67459836,1.255,3.82706,16676,0.42291,0.49021,68.58,84.98,1083,14.3464,6496,4.212,0.1,1.485,1.312,FALSE POSITIVE
11.578946873,0.441,4.6373,299740,0.526691,3.06419,58.32,89.1,869,27.8997,6028,4.355,-0.56,1.014,0.849,FALSE POSITIVE
2.853133997,0.698,1.465,277.1,0.016317,3.11386,1.36,86.37,1016,11.02,5041,4.576,0.02,0.766,0.807,CONFIRMED
0.995861402,1.256,1.1507,4993.8,0.349278,0.8217,26.93,69.01,1477,3.51,5286,4.604,-0.48,0.706,0.731,FALSE POSITIVE
0.530300102,1.2507,2.8502,3040,0.315234,0.18459,35.73,26.93,2410,1.4,6184,4.448,-0.06,1.038,1.1,FALSE POSITIVE
13.07141889,0.751,3.0946,251.1,0.015742,1.19056,2.47,88.05,964,22.1,6122,4.173,0.02,1.439,1.123,CONFIRMED
0.616343903,0.042,0.7656,161.4,0.011757,12.12759,1.72,89.62,2513,6.24,6045,4.264,0.28,1.34,1.205,FALSE POSITIVE
368.70839,0.5958,6.08,957,0.029624,8.19229,2.87,89.95,267,389,6409,4.523,-0.72,0.887,0.956,FALSE POSITIVE
3.1748772,0.94,7.089,1741,0.049761,0.01241,8.8,59.96,1410,1.877,5116,3.994,0.22,1.619,0.944,FALSE POSITIVE
1.827660875,1.026,3.986,46677,0.359608,0.20916,42.1,72.06,1664,3.33,6352,4.427,-0.16,1.072,1.118,FALSE POSITIVE
22.271198511,0.775,4.58598,179040,0.499178,4.12031,39.79,89.07,515,47.63,5068,4.556,-0.34,0.73,0.698,FALSE POSITIVE
15.288709179,0.372,5.00366,512470,0.694921,4.65954,54.56,89.45,509,38.614,4464,4.577,0.2,0.719,0.711,FALSE POSITIVE
3.45423296,0.893,2.965,149.8,0.01372,0.13284,0.95,78.23,743,4.38,4186,4.662,0.24,0.635,0.686,FALSE POSITIVE
5.024768971,1.038,3.82433,53046,0.390263,0.6142,42.15,83.63,1159,9.359,6322,4.444,-0.44,0.989,0.99,FALSE POSITIVE
3.431126546,1.161,2.7986,40248,0.448692,0.8907,47.48,81.88,1251,8.215,5815,4.349,-0.62,0.969,0.764,FALSE POSITIVE
35.026564845,0.777,2.90121,120250,0.39437,18.78288,34.88,89.58,489,106.799,5546,4.575,-0.14,0.81,0.907,FALSE POSITIVE
8.258181993,0.61,3.9122,311860,0.600079,3.77574,58.19,88.54,809,23.877,5306,4.445,-0.06,0.888,0.802,FALSE POSITIVE
2.66811113,0.9911,22.49,48.3,0.008982,0.00277,1.53,12.03,1792,1.0139,6593,4.164,-0.08,1.561,1.302,FALSE POSITIVE
0.423854275,0.449,1.0198,235.3,0.014309,2.76182,0.58,81.32,1062,2.971,3553,4.887,-0.2,0.368,0.383,FALSE POSITIVE
14.5862195,0.0133,2.733,202.2,0.013035,6.26831,1.17,89.95,702,41.3,5904,4.565,-0.42,0.819,0.899,FALSE POSITIVE
0.634946497,0.442,2.40541,426550,0.655382,1.81472,52.75,82.49,1475,3.382,4446,4.567,0.36,0.737,0.729,FALSE POSITIVE
0.566800113,0.751,3.315,104,0.01014,0.10967,0.58,52.36,1180,1.23,3844,4.721,-0.1,0.526,0.531,FALSE POSITIVE
2.980479588,0.479,3.72527,375340,0.616794,1.82117,70.52,87.1,1370,9.492,6065,4.377,-0.3,1.047,0.954,FALSE POSITIVE
2.16146908,0.41,3.643,84.8,0.00857,0.30664,0.95,84.44,1487,4.23,6047,4.422,-0.2,1.013,0.988,FALSE POSITIVE
4.702495974,1.303,2.3421,4787.3,0.388365,0.3544,37.24,79.93,981,7.45,5408,4.476,-0.06,0.878,0.842,FALSE POSITIVE
1.705782214,0.709,1.007,278,0.016508,5.51609,1.82,85.7,1455,9.47,5387,4.38,0.18,1.009,0.89,FALSE POSITIVE
0.646745436,0.942,1.188,115.6,0.012277,0.27412,1.49,58.91,2373,1.823,6325,4.409,-0.04,1.112,1.157,FALSE POSITIVE
0.962590772,1.236,1.2569,1021.6,0.271721,0.20128,31.51,54.79,2026,2.14,6274,4.434,-0.1,1.062,1.115,FALSE POSITIVE
364.33929,0.934,13.486,1944,0.050387,0.13917,4.4,89.46,228,99.2,5606,4.557,-0.32,0.8,0.841,FALSE POSITIVE
28.507877538,1.025,3.13331,24372,0.269252,3.28527,27.79,88.87,613,52.07,6131,4.497,-0.24,0.945,1.023,FALSE POSITIVE
1.3274511,0.245,3.465,123.6,0.009892,0.27112,0.66,85.21,1009,2.934,4137,4.646,-0.1,0.61,0.601,FALSE POSITIVE
476.727302,0.008,9.327,1035.7,0.02892,5.39757,23.42,90,530,401.8,5068,2.827,-0.62,7.417,1.347,FALSE POSITIVE
0.8903331,0.322,2.643,134.1,0.010448,0.39491,20.96,82.74,5714,2.55,4981,2.437,0.07,18.374,3.369,FALSE POSITIVE
34.188302705,0.957,3.01179,118440,0.507247,16.6595,74.5,89.46,660,100.97,5757,4.134,-0.24,1.345,0.898,FALSE POSITIVE
4.408295716,1.159,3.62479,37964,0.439752,0.50587,35.68,81.71,942,8.0397,5496,4.607,-0.38,0.743,0.825,FALSE POSITIVE
2.954598,1.3662,24.79,337.8,0.381164,0.00576,89.95,9.74,2148,1.3852,6955,3.885,-0.5,2.161,1.308,FALSE POSITIVE
3.04459739,0.385,7.638,66.1,0.007496,0.05043,0.62,82.41,1076,2.913,5525,4.603,-0.36,0.753,0.843,FALSE POSITIVE
1.219049953,0.0517,1.477,53.5,0.006735,3.28377,2.48,89.38,2948,6.37,5742,3.521,-0.58,3.374,1.378,FALSE POSITIVE
3.909314318,0.776,5.36124,97123,0.340794,0.29105,42.54,82.78,1364,6.1722,6425,4.341,-0.3,1.143,1.04,FALSE POSITIVE
0.53482911,0.3597,0.996,704,0.024733,4.20711,0.54,84.8,753,3.99,3229,5.08,0,0.201,0.178,FALSE POSITIVE
0.566789763,0.6376,4.008,25.4,0.004848,0.09249,0.4,56.72,1984,1.162,5799,4.6,-0.58,0.758,0.836,FALSE POSITIVE
2.31610674,0.404,3.347,33.6,0.005385,0.41836,0.7,85.29,1559,4.91,6025,4.3,-0.04,1.193,1.036,FALSE POSITIVE
281.509095,0.626,40.963,5948.7,0.073347,0.02293,85.77,89.22,685,45.8,4797,2.632,-0.1,10.709,1.791,FALSE POSITIVE
3.98855869,0.1671,1.467,214.1,0.013347,10.64386,2.4,89.38,1447,20.76,5791,4.057,0.2,1.646,1.127,FALSE POSITIVE
13.639480425,1.033,3.12422,81103,0.476272,4.4309,44,88.32,680,35.189,5461,4.517,-0.1,0.846,0.858,FALSE POSITIVE
1.81993557,0.768,2.43,109.1,0.01048,0.32628,0.66,78.49,907,3.85,4205,4.668,-0.38,0.578,0.567,FALSE POSITIVE
5.78159956,0.66,2.222,72.8,0.008268,1.9774,1.7,87.51,1475,15.17,6443,4.023,-0.06,1.884,1.371,FALSE POSITIVE
153.979362,0.036,9.028,792.5,0.025664,1.90062,2.53,89.98,330,133.6,5858,4.502,-0.2,0.903,0.944,CONFIRMED
116.301793,0.4631,2.253,649,0.023676,65.23452,2.18,89.95,336,360,5593,4.552,-0.08,0.842,0.92,FALSE POSITIVE
243.954706,0.1207,2.562,291.7,0.015514,125.39008,1.35,89.95,257,733,5578,4.578,-0.24,0.794,0.87,FALSE POSITIVE
0.541396363,0.0783,2.384,181,0.012517,0.41117,2.04,87.66,3204,1.854,7118,4.212,-0.32,1.489,1.322,FALSE POSITIVE
0.958871144,0.533,2.74361,232350,0.471324,1.1168,45.91,81.91,1743,3.78628,5530,4.425,-0.34,0.892,0.773,FALSE POSITIVE
12.4239677,0.007,16.01,162.4,0.01136,0.02679,0.87,89.94,606,6.02,4995,4.58,-0.4,0.698,0.677,FALSE POSITIVE
9.58405667,0.798,6.82752,119630,0.401178,0.39201,99.66,86.31,1212,12.3931,5605,3.813,-0.04,2.275,1.226,FALSE POSITIVE
1.06995136,0.176,1.322,54.8,0.006786,3.85786,0.9,88.36,1991,6.158,5869,4.274,0.04,1.221,1.021,FALSE POSITIVE
2.51690133,0.093,2.521,59.6,0.006916,1.34704,0.97,89.31,1430,7.669,5403,4.201,0.34,1.284,0.955,FALSE POSITIVE
0.5366497,0.042,2.887,105.4,0.009349,0.24851,0.92,88.47,2142,1.558,5822,4.529,-0.06,0.898,0.994,FALSE POSITIVE
3.661895766,2.959,35.6374,35477,2.159874,0.04528,374.78,21.39,1708,3.177998,6793,4.101,-0.46,1.589,1.162,FALSE POSITIVE
33.8938177,0.332,2.012,205.1,0.013228,30.78819,1.22,89.85,527,123.2,5818,4.554,-0.22,0.848,0.937,FALSE POSITIVE
542.52829,0.3252,11.06,75.2,0.008055,2.93869,1.07,89.95,266,358,6099,4.204,-0.62,1.212,0.856,FALSE POSITIVE
1.061937837,0.125,2.31,52,0.006582,0.75528,0.68,87.98,1757,3.56,5893,4.505,0,0.941,1.033,FALSE POSITIVE
24.238241803,0.426,4.16665,461960,0.686399,12.28147,102.31,89.66,793,72.521,6457,4.259,0,1.365,1.233,FALSE POSITIVE
1.075577069,0.886,4.11779,140580,0.49952,0.31111,69.11,70.62,2094,2.6696,6011,4.217,-0.24,1.267,0.966,FALSE POSITIVE
4.800232532,0.669,3.57105,277000,0.589555,2.68472,48.67,87.41,941,14.843,5591,4.59,-0.44,0.756,0.812,FALSE POSITIVE
33.159475806,0.768,9.01353,222170,0.563821,0.96672,146.47,88.85,1068,38.3018,7967,4.001,0.36,2.379,2.069,FALSE POSITIVE
20.7106853,1.252,42.737,1003,0.283951,2e-04,89.55,40.85,1246,1.655,6956,3.738,-0.18,2.888,1.664,FALSE POSITIVE
31.953038766,0.907,8.0461,17703,0.160651,0.19676,47.96,87.63,864,21.9803,5524,3.693,-0.12,2.734,1.346,FALSE POSITIVE
31.97181,0.532,12.277,117.4,0.010165,0.09257,0.95,88.22,521,17.1,5632,4.554,-0.04,0.853,0.952,FALSE POSITIVE
1.215181097,0.1356,1.295,39.7,0.005853,4.72405,0.87,88.81,2230,7.171,6717,4.268,-0.16,1.365,1.266,FALSE POSITIVE
0.981399749,0.408,0.5051,158.3,0.012319,51.21367,1.21,88.3,1820,13.76,6038,4.524,-0.28,0.898,0.982,FALSE POSITIVE
15.07277287,0.891,0.7794,345,0.020577,32.99834,1.73,89.3,635,73.5,5521,4.594,-0.28,0.771,0.864,FALSE POSITIVE
2.97599368,0.243,4.023,55,0.006846,0.3663,0.79,87.49,1395,5.56,6202,4.394,-0.24,1.055,1.003,FALSE POSITIVE
100.303613,0.388,10.578,488040,0.68964,3.17859,78.77,89.81,421,119.13,6060,4.397,-0.18,1.046,0.994,FALSE POSITIVE
386.59946,0.2307,3.305,380.7,0.017991,88.0018,1.89,89.95,259,886,6137,4.487,-0.2,0.963,1.038,FALSE POSITIVE
199.4424134,1.1877,7.2533,32172,0.43918,2.36651,56.11,89.38,344,170.7,5869,4.288,-0.08,1.17,0.971,FALSE POSITIVE
45.680876,0.206,2.293,350.3,0.016768,31.55337,14.5,89.95,1215,151.5,4835,2.608,-0.52,7.917,0.927,FALSE POSITIVE
1.795273026,0.935,7.3232,125420,0.500082,0.09036,55.26,67.93,1642,2.4877,6363,4.456,-0.32,1.012,1.065,FALSE POSITIVE
1.02547271,0.651,1.996,27,0.005034,0.53987,0.94,77.91,2657,3.11,6862,4.114,-0.14,1.712,1.395,FALSE POSITIVE
16.294213708,0.612,6.01687,174010,0.413232,1.30728,68.05,88.67,929,26.375,6237,4.145,0.02,1.508,1.156,FALSE POSITIVE
0.82206761,1.216,3.8281,26190,0.434803,0.16407,91.21,47.61,2941,1.803,6531,3.962,-0.28,1.921,1.234,FALSE POSITIVE
8.9648813,1.208,61.23,454.5,0.228932,0.00045,28.97,13.25,1040,1.241,6543,4.382,-0.16,1.159,1.181,FALSE POSITIVE
7.448375935,0.35,4.23892,152670,0.362978,1.89099,34.37,88.87,871,17.7005,5636,4.489,-0.26,0.867,0.846,FALSE POSITIVE
2.071939672,0.806,4.45367,198770,0.552408,0.50152,75.64,80.43,1696,4.846,6140,4.247,-0.22,1.254,1.014,FALSE POSITIVE
0.967073359,1.222,2.4875,773.5,0.252275,0.06517,28.15,34.18,1867,1.477,5755,4.402,0,1.022,0.96,FALSE POSITIVE
25.9522913,0.142,10.977,557.8,0.02145,0.17154,2.03,89.55,567,18.28,5692,4.547,-0.04,0.866,0.965,FALSE POSITIVE
4.292599454,0.89,4.73293,140030,0.499541,0.61693,64.04,83.95,1319,8.4387,6467,4.377,-0.06,1.174,1.197,FALSE POSITIVE
2.10413487,0.611,4.2269,321240,0.613788,0.82431,67.03,83.93,1421,5.778,5780,4.438,0,1,1,FALSE POSITIVE
4.305917719,0.549,5.61993,361390,0.631344,0.75666,71.49,86.52,1266,9.05159,6502,4.44,-0.4,1.037,1.077,FALSE POSITIVE
25.321698729,0.954,4.45367,119590,0.50385,3.80387,56.62,88.92,655,50.519,6109,4.455,0,1.029,1.099,FALSE POSITIVE
8.627475562,1.141,4.65505,36784,0.424975,0.45529,188.55,84.61,1446,12.145,5146,3.475,0.28,4.063,1.795,FALSE POSITIVE
498.68845,0.1119,17.88,548.3,0.021483,0.76979,2.44,89.95,246,216.3,6184,4.448,-0.06,1.038,1.1,FALSE POSITIVE
563.94854,0.0504,15.631,872.9,0.026929,1.34397,2.55,89.95,209,282.7,5853,4.544,-0.18,0.868,0.961,FALSE POSITIVE
2.21701025,0.0662,2.148,29.4,0.005058,1.9175,1.16,89.38,2371,7.93,7524,4.067,0.36,2.092,1.863,FALSE POSITIVE
0.566800593,0.2,3.909,12.3,0.003239,0.12008,0.48,80.91,2783,1.268,6476,4.255,-0.1,1.353,1.202,FALSE POSITIVE
0.705455349,0.447,2.469,74.9,0.008025,0.34788,0.64,77.67,1693,2.092,5383,4.614,-0.32,0.736,0.824,FALSE POSITIVE
25.949641315,0.945,11.6411,67.8,0.009814,0.00648,2.06,81.14,753,6.132818,5109,3.873,0.06,1.922,1.006,FALSE POSITIVE
224.591055,0.768,3.232,125.2,0.011205,15.94546,2.17,89.87,392,349,5786,3.992,0.1,1.771,1.124,FALSE POSITIVE
26.524553,0.218,2.359,174.5,0.011782,16.43844,2.19,89.85,695,84.9,4995,3.954,0.26,1.703,0.95,FALSE POSITIVE
289.490952,0.1458,3.91,773,0.025454,42.70079,2.87,89.95,290,574,5978,4.408,-0.12,1.032,0.995,FALSE POSITIVE
0.534109403,0.476,0.9513,78.3,0.008587,3.867,2.28,82.95,5513,3.88,10747,4.1,0.07,2.432,2.718,FALSE POSITIVE
0.502807253,1.2503,1.01493,4658.7,0.343343,0.86173,26.81,56.15,1825,2.26,5109,4.564,-0.44,0.715,0.684,FALSE POSITIVE
153.521361,0.1485,3.893,255.2,0.014711,22.19524,3.09,89.95,493,302,6233,3.951,-0.14,1.921,1.2,FALSE POSITIVE
16.832079803,0.218,7.79748,48375,0.203914,0.49795,61.35,89.36,1243,19.537,6300,3.646,-0.8,2.755,1.223,FALSE POSITIVE
34.6506368,0.973,10.287,502.5,0.027019,0.00966,12.35,83.42,1191,8.5,6681,3.465,-0.18,4.185,1.866,FALSE POSITIVE
0.905672916,0.033,1,110.4,0.009434,7.9175,0.76,89.73,1468,7,4949,4.552,-0.18,0.741,0.715,FALSE POSITIVE
1.14073528,0.768,2.394,13.5,0.003675,0.22759,0.68,72.11,3190,2.5,8847,4.2,-0.5,1.685,1.643,FALSE POSITIVE
12.591656377,0.629,5.53385,302580,0.596057,1.98361,49.21,88.59,642,25.522,5293,4.604,-0.18,0.756,0.846,FALSE POSITIVE
374.93999098,0.64,17.0849,235.1,0.014694,0.3094,4.67,89.72,381,131.986283,5382,3.645,-0.18,2.909,1.363,FALSE POSITIVE
